phase,x_bin,x_m,policy,reached_candidates,successful_candidates,reached_root_cells,root_cells,full_cells,root_z_m_min,root_z_m_max,root_vx_mps_min,root_vx_mps_max,root_vz_mps_min,root_vz_mps_max,pitch_deg_min,pitch_deg_max
upstream,57,2.85,pi_0,30,28,26,24,24,0.11731505393981934,0.119099460542202,0.757315456867218,2.0188140869140625,-0.13251110911369324,0.14574472606182098,-0.5397488643540905,0.14871372103682018
upstream,57,2.85,pi_1,30,30,26,26,26,0.11731505393981934,0.119099460542202,0.7463980913162231,2.0188140869140625,-0.13251110911369324,0.14574472606182098,-0.5397488643540905,0.14871372103682018
upstream,57,2.85,pi_2,30,20,26,17,17,0.1173773780465126,0.119099460542202,0.8856508135795593,2.0188140869140625,-0.13251110911369324,0.14574472606182098,-0.31164556644541863,0.1468873880826591
upstream,57,2.85,pi_3,30,30,26,26,26,0.11731505393981934,0.119099460542202,0.7463980913162231,2.0188140869140625,-0.13251110911369324,0.14574472606182098,-0.5397488643540905,0.14871372103682018
upstream,57,2.85,pi_4,30,30,26,26,26,0.11731505393981934,0.119099460542202,0.7463980913162231,2.0188140869140625,-0.13251110911369324,0.14574472606182098,-0.5397488643540905,0.14871372103682018
upstream,57,2.85,union,30,30,26,26,26,0.11731505393981934,0.119099460542202,0.7463980913162231,2.0188140869140625,-0.13251110911369324,0.14574472606182098,-0.5397488643540905,0.14871372103682018
upstream,58,2.9000000000000004,pi_0,28,26,28,26,26,0.1172557845711708,0.23358535766601562,0.6554073691368103,1.4863018989562988,-0.008331864140927792,3.623720645904541,-0.3585267406998257,36.65415776040218
upstream,58,2.9000000000000004,pi_1,28,27,28,27,27,0.1172557845711708,0.23358535766601562,0.5721391439437866,1.4863018989562988,-0.008331864140927792,3.623720645904541,-0.3585267406998257,36.65415776040218
upstream,58,2.9000000000000004,pi_2,28,27,28,27,27,0.1172557845711708,0.23358535766601562,0.5721391439437866,1.4863018989562988,-0.008331864140927792,3.623720645904541,-0.3585267406998257,36.65415776040218
upstream,58,2.9000000000000004,pi_3,28,27,28,27,27,0.1172557845711708,0.23358535766601562,0.5721391439437866,1.4863018989562988,-0.008331864140927792,3.623720645904541,-0.3585267406998257,36.65415776040218
upstream,58,2.9000000000000004,pi_4,28,27,28,27,27,0.1172557845711708,0.23358535766601562,0.5721391439437866,1.4863018989562988,-0.008331864140927792,3.623720645904541,-0.3585267406998257,36.65415776040218
